;sourceId;referenceTime;elementId;value;unit;timeOffset
37;SN38140:0;2018-01-02 13:00:00+00:00;max(air_temperature PT1H);5.5;degC;PT0H
38;SN38140:0;2018-01-02 14:00:00+00:00;max(air_temperature PT1H);5.3;degC;PT0H
39;SN38140:0;2018-01-02 15:00:00+00:00;max(air_temperature PT1H);3.9;degC;PT0H
40;SN38140:0;2018-01-02 16:00:00+00:00;max(air_temperature PT1H);0.4;degC;PT0H
41;SN38140:0;2018-01-02 17:00:00+00:00;max(air_temperature PT1H);-1.1;degC;PT0H
42;SN38140:0;2018-01-02 18:00:00+00:00;max(air_temperature PT1H);-1.5;degC;PT0H
43;SN38140:0;2018-01-02 19:00:00+00:00;max(air_temperature PT1H);-0.8;degC;PT0H
44;SN38140:0;2018-01-02 20:00:00+00:00;max(air_temperature PT1H);0.1;degC;PT0H
45;SN38140:0;2018-01-02 21:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
46;SN38140:0;2018-01-02 22:00:00+00:00;max(air_temperature PT1H);1.1;degC;PT0H
47;SN38140:0;2018-01-02 23:00:00+00:00;max(air_temperature PT1H);1.2;degC;PT0H
48;SN38140:0;2018-01-03 00:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
49;SN38140:0;2018-01-03 01:00:00+00:00;max(air_temperature PT1H);1.8;degC;PT0H
50;SN38140:0;2018-01-03 02:00:00+00:00;max(air_temperature PT1H);4.2;degC;PT0H
51;SN38140:0;2018-01-03 03:00:00+00:00;max(air_temperature PT1H);4.4;degC;PT0H
52;SN38140:0;2018-01-03 04:00:00+00:00;max(air_temperature PT1H);4.3;degC;PT0H
53;SN38140:0;2018-01-03 05:00:00+00:00;max(air_temperature PT1H);4.3;degC;PT0H
54;SN38140:0;2018-01-03 06:00:00+00:00;max(air_temperature PT1H);4.2;degC;PT0H
55;SN38140:0;2018-01-03 07:00:00+00:00;max(air_temperature PT1H);4.0;degC;PT0H
56;SN38140:0;2018-01-03 08:00:00+00:00;max(air_temperature PT1H);3.7;degC;PT0H
57;SN38140:0;2018-01-03 09:00:00+00:00;max(air_temperature PT1H);3.9;degC;PT0H
58;SN38140:0;2018-01-03 10:00:00+00:00;max(air_temperature PT1H);3.8;degC;PT0H
59;SN38140:0;2018-01-03 11:00:00+00:00;max(air_temperature PT1H);3.3;degC;PT0H
60;SN38140:0;2018-01-03 12:00:00+00:00;max(air_temperature PT1H);3.1;degC;PT0H
61;SN38140:0;2018-01-03 13:00:00+00:00;max(air_temperature PT1H);3.0;degC;PT0H
62;SN38140:0;2018-01-03 14:00:00+00:00;max(air_temperature PT1H);2.7;degC;PT0H
63;SN38140:0;2018-01-03 15:00:00+00:00;max(air_temperature PT1H);2.2;degC;PT0H
64;SN38140:0;2018-01-03 16:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
65;SN38140:0;2018-01-03 17:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
66;SN38140:0;2018-01-03 18:00:00+00:00;max(air_temperature PT1H);1.0;degC;PT0H
67;SN38140:0;2018-01-03 19:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
68;SN38140:0;2018-01-03 20:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
69;SN38140:0;2018-01-03 21:00:00+00:00;max(air_temperature PT1H);1.0;degC;PT0H
70;SN38140:0;2018-01-03 22:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
71;SN38140:0;2018-01-03 23:00:00+00:00;max(air_temperature PT1H);1.4;degC;PT0H
72;SN38140:0;2018-01-04 00:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
73;SN38140:0;2018-01-04 01:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
74;SN38140:0;2018-01-04 02:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
75;SN38140:0;2018-01-04 03:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
76;SN38140:0;2018-01-04 04:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
77;SN38140:0;2018-01-04 05:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
78;SN38140:0;2018-01-04 06:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
79;SN38140:0;2018-01-04 07:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
80;SN38140:0;2018-01-04 08:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
81;SN38140:0;2018-01-04 09:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
82;SN38140:0;2018-01-04 10:00:00+00:00;max(air_temperature PT1H);1.4;degC;PT0H
83;SN38140:0;2018-01-04 11:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
84;SN38140:0;2018-01-04 12:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
85;SN38140:0;2018-01-04 13:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
86;SN38140:0;2018-01-04 14:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
87;SN38140:0;2018-01-04 15:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
88;SN38140:0;2018-01-04 16:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
89;SN38140:0;2018-01-04 17:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
90;SN38140:0;2018-01-04 18:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
91;SN38140:0;2018-01-04 19:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
92;SN38140:0;2018-01-04 20:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
93;SN38140:0;2018-01-04 21:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
94;SN38140:0;2018-01-04 22:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
95;SN38140:0;2018-01-04 23:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
96;SN38140:0;2018-01-05 00:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
97;SN38140:0;2018-01-05 01:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
98;SN38140:0;2018-01-05 02:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
99;SN38140:0;2018-01-05 03:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
100;SN38140:0;2018-01-05 04:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
101;SN38140:0;2018-01-05 05:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
102;SN38140:0;2018-01-05 06:00:00+00:00;max(air_temperature PT1H);1.4;degC;PT0H
103;SN38140:0;2018-01-05 07:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
104;SN38140:0;2018-01-05 08:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
105;SN38140:0;2018-01-05 09:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
106;SN38140:0;2018-01-05 10:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
107;SN38140:0;2018-01-05 11:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
108;SN38140:0;2018-01-05 12:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
109;SN38140:0;2018-01-05 13:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
110;SN38140:0;2018-01-05 14:00:00+00:00;max(air_temperature PT1H);1.6;degC;PT0H
111;SN38140:0;2018-01-05 15:00:00+00:00;max(air_temperature PT1H);1.4;degC;PT0H
112;SN38140:0;2018-01-05 16:00:00+00:00;max(air_temperature PT1H);1.1;degC;PT0H
113;SN38140:0;2018-01-05 17:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
114;SN38140:0;2018-01-05 18:00:00+00:00;max(air_temperature PT1H);0.5;degC;PT0H
115;SN38140:0;2018-01-05 19:00:00+00:00;max(air_temperature PT1H);0.4;degC;PT0H
116;SN38140:0;2018-01-05 20:00:00+00:00;max(air_temperature PT1H);0.3;degC;PT0H
117;SN38140:0;2018-01-05 21:00:00+00:00;max(air_temperature PT1H);0.4;degC;PT0H
118;SN38140:0;2018-01-05 22:00:00+00:00;max(air_temperature PT1H);0.2;degC;PT0H
119;SN38140:0;2018-01-05 23:00:00+00:00;max(air_temperature PT1H);0.2;degC;PT0H
120;SN38140:0;2018-01-06 00:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
121;SN38140:0;2018-01-06 01:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
122;SN38140:0;2018-01-06 02:00:00+00:00;max(air_temperature PT1H);-0.3;degC;PT0H
123;SN38140:0;2018-01-06 03:00:00+00:00;max(air_temperature PT1H);-0.7;degC;PT0H
124;SN38140:0;2018-01-06 04:00:00+00:00;max(air_temperature PT1H);-0.8;degC;PT0H
125;SN38140:0;2018-01-06 05:00:00+00:00;max(air_temperature PT1H);-0.5;degC;PT0H
126;SN38140:0;2018-01-06 06:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
127;SN38140:0;2018-01-06 07:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
128;SN38140:0;2018-01-06 08:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
129;SN38140:0;2018-01-06 09:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
130;SN38140:0;2018-01-06 10:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
131;SN38140:0;2018-01-06 11:00:00+00:00;max(air_temperature PT1H);0.1;degC;PT0H
132;SN38140:0;2018-01-06 12:00:00+00:00;max(air_temperature PT1H);1.2;degC;PT0H
133;SN38140:0;2018-01-06 13:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
134;SN38140:0;2018-01-06 14:00:00+00:00;max(air_temperature PT1H);1.2;degC;PT0H
135;SN38140:0;2018-01-06 15:00:00+00:00;max(air_temperature PT1H);0.6;degC;PT0H
136;SN38140:0;2018-01-06 16:00:00+00:00;max(air_temperature PT1H);-2.0;degC;PT0H
137;SN38140:0;2018-01-06 17:00:00+00:00;max(air_temperature PT1H);-4.5;degC;PT0H
138;SN38140:0;2018-01-06 18:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
139;SN38140:0;2018-01-06 19:00:00+00:00;max(air_temperature PT1H);-3.8;degC;PT0H
140;SN38140:0;2018-01-06 20:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
141;SN38140:0;2018-01-06 21:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
142;SN38140:0;2018-01-06 22:00:00+00:00;max(air_temperature PT1H);-4.1;degC;PT0H
143;SN38140:0;2018-01-06 23:00:00+00:00;max(air_temperature PT1H);-4.1;degC;PT0H
144;SN38140:0;2018-01-07 00:00:00+00:00;max(air_temperature PT1H);-4.7;degC;PT0H
145;SN38140:0;2018-01-07 01:00:00+00:00;max(air_temperature PT1H);-4.6;degC;PT0H
146;SN38140:0;2018-01-07 02:00:00+00:00;max(air_temperature PT1H);-5.4;degC;PT0H
147;SN38140:0;2018-01-07 03:00:00+00:00;max(air_temperature PT1H);-6.2;degC;PT0H
148;SN38140:0;2018-01-07 04:00:00+00:00;max(air_temperature PT1H);-5.8;degC;PT0H
149;SN38140:0;2018-01-07 05:00:00+00:00;max(air_temperature PT1H);-6.2;degC;PT0H
150;SN38140:0;2018-01-07 06:00:00+00:00;max(air_temperature PT1H);-6.5;degC;PT0H
151;SN38140:0;2018-01-07 07:00:00+00:00;max(air_temperature PT1H);-6.5;degC;PT0H
152;SN38140:0;2018-01-07 08:00:00+00:00;max(air_temperature PT1H);-7.3;degC;PT0H
153;SN38140:0;2018-01-07 09:00:00+00:00;max(air_temperature PT1H);-7.3;degC;PT0H
154;SN38140:0;2018-01-07 10:00:00+00:00;max(air_temperature PT1H);-4.1;degC;PT0H
155;SN38140:0;2018-01-07 11:00:00+00:00;max(air_temperature PT1H);-3.6;degC;PT0H
156;SN38140:0;2018-01-07 12:00:00+00:00;max(air_temperature PT1H);-1.9;degC;PT0H
157;SN38140:0;2018-01-07 13:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
158;SN38140:0;2018-01-07 14:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
159;SN38140:0;2018-01-07 15:00:00+00:00;max(air_temperature PT1H);2.2;degC;PT0H
160;SN38140:0;2018-01-07 16:00:00+00:00;max(air_temperature PT1H);2.3;degC;PT0H
161;SN38140:0;2018-01-07 17:00:00+00:00;max(air_temperature PT1H);1.8;degC;PT0H
162;SN38140:0;2018-01-07 18:00:00+00:00;max(air_temperature PT1H);1.1;degC;PT0H
163;SN38140:0;2018-01-07 19:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
164;SN38140:0;2018-01-07 20:00:00+00:00;max(air_temperature PT1H);2.0;degC;PT0H
165;SN38140:0;2018-01-07 21:00:00+00:00;max(air_temperature PT1H);1.2;degC;PT0H
166;SN38140:0;2018-01-07 22:00:00+00:00;max(air_temperature PT1H);-1.2;degC;PT0H
167;SN38140:0;2018-01-07 23:00:00+00:00;max(air_temperature PT1H);-1.0;degC;PT0H
168;SN38140:0;2018-01-08 00:00:00+00:00;max(air_temperature PT1H);2.5;degC;PT0H
169;SN38140:0;2018-01-08 01:00:00+00:00;max(air_temperature PT1H);1.1;degC;PT0H
170;SN38140:0;2018-01-08 02:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
171;SN38140:0;2018-01-08 03:00:00+00:00;max(air_temperature PT1H);2.9;degC;PT0H
172;SN38140:0;2018-01-08 04:00:00+00:00;max(air_temperature PT1H);3.2;degC;PT0H
173;SN38140:0;2018-01-08 05:00:00+00:00;max(air_temperature PT1H);2.8;degC;PT0H
174;SN38140:0;2018-01-08 06:00:00+00:00;max(air_temperature PT1H);3.1;degC;PT0H
175;SN38140:0;2018-01-08 07:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
176;SN38140:0;2018-01-08 08:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
177;SN38140:0;2018-01-08 09:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
178;SN38140:0;2018-01-08 10:00:00+00:00;max(air_temperature PT1H);3.5;degC;PT0H
179;SN38140:0;2018-01-08 11:00:00+00:00;max(air_temperature PT1H);4.5;degC;PT0H
180;SN38140:0;2018-01-08 12:00:00+00:00;max(air_temperature PT1H);3.6;degC;PT0H
181;SN38140:0;2018-01-08 13:00:00+00:00;max(air_temperature PT1H);3.8;degC;PT0H
182;SN38140:0;2018-01-08 14:00:00+00:00;max(air_temperature PT1H);2.8;degC;PT0H
183;SN38140:0;2018-01-08 15:00:00+00:00;max(air_temperature PT1H);1.7;degC;PT0H
184;SN38140:0;2018-01-08 16:00:00+00:00;max(air_temperature PT1H);-0.9;degC;PT0H
185;SN38140:0;2018-01-08 17:00:00+00:00;max(air_temperature PT1H);-1.0;degC;PT0H
186;SN38140:0;2018-01-08 18:00:00+00:00;max(air_temperature PT1H);-2.6;degC;PT0H
187;SN38140:0;2018-01-08 19:00:00+00:00;max(air_temperature PT1H);-3.3;degC;PT0H
188;SN38140:0;2018-01-08 20:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
189;SN38140:0;2018-01-08 21:00:00+00:00;max(air_temperature PT1H);-4.4;degC;PT0H
190;SN38140:0;2018-01-08 22:00:00+00:00;max(air_temperature PT1H);-4.7;degC;PT0H
191;SN38140:0;2018-01-08 23:00:00+00:00;max(air_temperature PT1H);-4.5;degC;PT0H
192;SN38140:0;2018-01-09 00:00:00+00:00;max(air_temperature PT1H);-4.3;degC;PT0H
193;SN38140:0;2018-01-09 01:00:00+00:00;max(air_temperature PT1H);-4.5;degC;PT0H
194;SN38140:0;2018-01-09 02:00:00+00:00;max(air_temperature PT1H);-3.3;degC;PT0H
195;SN38140:0;2018-01-09 03:00:00+00:00;max(air_temperature PT1H);-2.2;degC;PT0H
196;SN38140:0;2018-01-09 04:00:00+00:00;max(air_temperature PT1H);-1.9;degC;PT0H
197;SN38140:0;2018-01-09 05:00:00+00:00;max(air_temperature PT1H);-1.4;degC;PT0H
198;SN38140:0;2018-01-09 06:00:00+00:00;max(air_temperature PT1H);-0.3;degC;PT0H
199;SN38140:0;2018-01-09 07:00:00+00:00;max(air_temperature PT1H);0.1;degC;PT0H
200;SN38140:0;2018-01-09 08:00:00+00:00;max(air_temperature PT1H);0.4;degC;PT0H
201;SN38140:0;2018-01-09 09:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
202;SN38140:0;2018-01-09 10:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
203;SN38140:0;2018-01-09 11:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
204;SN38140:0;2018-01-09 12:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
205;SN38140:0;2018-01-09 13:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
206;SN38140:0;2018-01-09 14:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
207;SN38140:0;2018-01-09 15:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
208;SN38140:0;2018-01-09 16:00:00+00:00;max(air_temperature PT1H);0.3;degC;PT0H
209;SN38140:0;2018-01-09 17:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
210;SN38140:0;2018-01-09 18:00:00+00:00;max(air_temperature PT1H);-0.4;degC;PT0H
211;SN38140:0;2018-01-09 19:00:00+00:00;max(air_temperature PT1H);-0.8;degC;PT0H
212;SN38140:0;2018-01-09 20:00:00+00:00;max(air_temperature PT1H);-1.0;degC;PT0H
213;SN38140:0;2018-01-09 21:00:00+00:00;max(air_temperature PT1H);-0.5;degC;PT0H
214;SN38140:0;2018-01-09 22:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
215;SN38140:0;2018-01-09 23:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
216;SN38140:0;2018-01-10 00:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
217;SN38140:0;2018-01-10 01:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
218;SN38140:0;2018-01-10 02:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
219;SN38140:0;2018-01-10 03:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
220;SN38140:0;2018-01-10 04:00:00+00:00;max(air_temperature PT1H);1.0;degC;PT0H
221;SN38140:0;2018-01-10 05:00:00+00:00;max(air_temperature PT1H);1.2;degC;PT0H
222;SN38140:0;2018-01-10 06:00:00+00:00;max(air_temperature PT1H);1.3;degC;PT0H
223;SN38140:0;2018-01-10 07:00:00+00:00;max(air_temperature PT1H);1.5;degC;PT0H
224;SN38140:0;2018-01-10 08:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
225;SN38140:0;2018-01-10 09:00:00+00:00;max(air_temperature PT1H);0.6;degC;PT0H
226;SN38140:0;2018-01-10 10:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
227;SN38140:0;2018-01-10 11:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
228;SN38140:0;2018-01-10 12:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
229;SN38140:0;2018-01-10 13:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
230;SN38140:0;2018-01-10 14:00:00+00:00;max(air_temperature PT1H);-0.4;degC;PT0H
231;SN38140:0;2018-01-10 15:00:00+00:00;max(air_temperature PT1H);-0.6;degC;PT0H
232;SN38140:0;2018-01-10 16:00:00+00:00;max(air_temperature PT1H);-0.6;degC;PT0H
233;SN38140:0;2018-01-10 17:00:00+00:00;max(air_temperature PT1H);-0.4;degC;PT0H
234;SN38140:0;2018-01-10 18:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
235;SN38140:0;2018-01-10 19:00:00+00:00;max(air_temperature PT1H);-0.1;degC;PT0H
236;SN38140:0;2018-01-10 20:00:00+00:00;max(air_temperature PT1H);0.1;degC;PT0H
237;SN38140:0;2018-01-10 21:00:00+00:00;max(air_temperature PT1H);0.2;degC;PT0H
238;SN38140:0;2018-01-10 22:00:00+00:00;max(air_temperature PT1H);0.3;degC;PT0H
239;SN38140:0;2018-01-10 23:00:00+00:00;max(air_temperature PT1H);0.4;degC;PT0H
240;SN38140:0;2018-01-11 00:00:00+00:00;max(air_temperature PT1H);0.5;degC;PT0H
241;SN38140:0;2018-01-11 01:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
242;SN38140:0;2018-01-11 02:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
243;SN38140:0;2018-01-11 03:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
244;SN38140:0;2018-01-11 04:00:00+00:00;max(air_temperature PT1H);1.0;degC;PT0H
245;SN38140:0;2018-01-11 05:00:00+00:00;max(air_temperature PT1H);1.0;degC;PT0H
246;SN38140:0;2018-01-11 06:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
247;SN38140:0;2018-01-11 07:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
248;SN38140:0;2018-01-11 08:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
249;SN38140:0;2018-01-11 09:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
250;SN38140:0;2018-01-11 10:00:00+00:00;max(air_temperature PT1H);0.8;degC;PT0H
251;SN38140:0;2018-01-11 11:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
252;SN38140:0;2018-01-11 12:00:00+00:00;max(air_temperature PT1H);1.0;degC;PT0H
253;SN38140:0;2018-01-11 13:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
254;SN38140:0;2018-01-11 14:00:00+00:00;max(air_temperature PT1H);0.9;degC;PT0H
255;SN38140:0;2018-01-11 15:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
256;SN38140:0;2018-01-11 16:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
257;SN38140:0;2018-01-11 17:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
258;SN38140:0;2018-01-11 18:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
259;SN38140:0;2018-01-11 19:00:00+00:00;max(air_temperature PT1H);0.7;degC;PT0H
260;SN38140:0;2018-01-11 20:00:00+00:00;max(air_temperature PT1H);0.6;degC;PT0H
261;SN38140:0;2018-01-11 21:00:00+00:00;max(air_temperature PT1H);0.3;degC;PT0H
262;SN38140:0;2018-01-11 22:00:00+00:00;max(air_temperature PT1H);0.0;degC;PT0H
263;SN38140:0;2018-01-11 23:00:00+00:00;max(air_temperature PT1H);-0.2;degC;PT0H
264;SN38140:0;2018-01-12 00:00:00+00:00;max(air_temperature PT1H);-0.3;degC;PT0H
265;SN38140:0;2018-01-12 01:00:00+00:00;max(air_temperature PT1H);-0.3;degC;PT0H
266;SN38140:0;2018-01-12 02:00:00+00:00;max(air_temperature PT1H);-0.4;degC;PT0H
267;SN38140:0;2018-01-12 03:00:00+00:00;max(air_temperature PT1H);-0.6;degC;PT0H
268;SN38140:0;2018-01-12 04:00:00+00:00;max(air_temperature PT1H);-1.1;degC;PT0H
269;SN38140:0;2018-01-12 05:00:00+00:00;max(air_temperature PT1H);-1.3;degC;PT0H
270;SN38140:0;2018-01-12 06:00:00+00:00;max(air_temperature PT1H);-1.2;degC;PT0H
271;SN38140:0;2018-01-12 07:00:00+00:00;max(air_temperature PT1H);-1.2;degC;PT0H
272;SN38140:0;2018-01-12 08:00:00+00:00;max(air_temperature PT1H);-1.3;degC;PT0H
273;SN38140:0;2018-01-12 09:00:00+00:00;max(air_temperature PT1H);-1.3;degC;PT0H
274;SN38140:0;2018-01-12 10:00:00+00:00;max(air_temperature PT1H);-1.2;degC;PT0H
275;SN38140:0;2018-01-12 11:00:00+00:00;max(air_temperature PT1H);-0.9;degC;PT0H
276;SN38140:0;2018-01-12 12:00:00+00:00;max(air_temperature PT1H);-0.8;degC;PT0H
